time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-08-27T01:53:30.000Z,45.53711845,-122.72216381,122.0,24.656,302.0,1.3,0,gps,0.9,0.7,1.1,-18.0,,,,39,
2020-08-27T01:53:49.000Z,45.5372478,-122.72251857,139.0,39.664,118.9,2.39,0,gps,1.2,0.8,1.4,-18.0,,,,39,
2020-08-27T01:54:02.000Z,45.53685145,-122.7220356,127.0,22.512001,351.9,1.06,0,gps,1.2,0.8,1.4,-18.0,,,,39,
2020-08-27T01:54:15.000Z,45.53688969,-122.72169818,142.0,23.584,88.9,3.98,0,gps,0.8,0.8,1.1,-18.0,,,,39,
2020-08-27T01:54:29.000Z,45.536911,-122.72203139,138.0,20.368,286.9,1.25,0,gps,0.9,0.7,1.2,-18.0,,,,39,
2020-08-27T01:54:43.000Z,45.53644722,-122.72242493,134.0,20.368,158.1,3.4,0,gps,0.8,0.8,1.1,-18.0,,,,39,
2020-08-27T01:55:05.000Z,45.53584399,-122.72241732,136.0,31.088001,197.5,2.44,0,gps,0.7,0.7,1.0,-18.0,,,,39,
2020-08-27T01:55:19.000Z,45.53585433,-122.72270904,150.0,15.008,183.5,1.77,0,gps,0.7,0.7,1.0,-18.0,,,,39,
2020-08-27T01:55:35.000Z,45.53561061,-122.72296043,146.0,25.728,234.4,1.11,0,gps,1.0,0.8,1.3,-18.0,,,,39,
2020-08-27T01:55:49.000Z,45.5357086,-122.72342373,149.0,19.296001,323.8,1.37,0,gps,1.3,0.8,1.5,-18.0,,,,39,
2020-08-27T01:56:04.000Z,45.53574243,-122.72390602,142.0,17.152,224.4,1.7,0,gps,1.3,0.8,1.5,-18.0,,,,39,
2020-08-27T01:56:18.000Z,45.53537928,-122.72429647,136.0,23.584,228.5,0.88,0,gps,1.1,0.8,1.4,-18.0,,,,39,
2020-08-27T01:56:33.000Z,45.53507306,-122.72420847,37.0,18.224,209.2,2.07,0,gps,1.2,0.9,1.5,-18.0,,,,39,
2020-08-27T01:56:50.000Z,45.53493762,-122.72456817,111.0,21.44,179.7,1.31,0,gps,0.9,0.8,1.2,-18.0,,,,39,
2020-08-27T01:57:04.000Z,45.53473542,-122.72421986,133.0,26.800001,126.0,2.65,0,gps,0.9,0.8,1.2,-18.0,,,,39,
2020-08-27T01:57:17.000Z,45.53458477,-122.72403937,129.0,24.656,214.6,0.46,0,gps,1.4,0.9,1.7,-18.0,,,,39,
2020-08-27T01:57:31.000Z,45.53451883,-122.72473664,144.0,19.296001,243.5,0.91,0,gps,1.3,0.8,1.5,-18.0,,,,39,
2020-08-27T01:57:46.000Z,45.53463723,-122.72475477,177.0,22.512001,289.3,0.83,0,gps,1.3,0.8,1.5,-18.0,,,,39,
2020-08-27T01:57:59.000Z,45.53490081,-122.72483715,202.0,19.296001,321.6,2.02,0,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T01:58:13.000Z,45.53508769,-122.72502138,200.0,17.152,9.5,1.86,0,gps,1.4,0.9,1.7,-18.0,,,,38,
2020-08-27T01:58:27.000Z,45.53552588,-122.72502118,207.0,19.296001,11.7,2.43,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T01:58:40.000Z,45.53544238,-122.72517404,172.0,19.296001,206.3,1.51,0,gps,1.2,0.9,1.5,-18.0,,,,38,
2020-08-27T01:58:55.000Z,45.53551543,-122.72576003,179.0,20.368,333.0,0.98,0,gps,0.7,0.7,1.0,-18.0,,,,38,
2020-08-27T01:59:08.000Z,45.53577912,-122.72594949,194.0,8.576,333.8,1.6,0,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T01:59:29.000Z,45.53578862,-122.7266405,192.0,9.648001,302.9,3.45,0,gps,1.0,0.8,1.3,-18.0,,,,38,
2020-08-27T01:59:49.000Z,45.53547879,-122.72737354,209.0,16.08,213.4,1.34,0,gps,0.8,0.7,1.1,-18.0,,,,38,
2020-08-27T02:00:02.000Z,45.53531758,-122.72758707,201.0,10.72,268.8,0.85,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:00:15.000Z,45.53502716,-122.7272351,191.0,16.08,149.4,1.61,0,gps,1.0,0.8,1.3,-18.0,,,,38,
2020-08-27T02:00:35.000Z,45.53445757,-122.72768339,176.0,18.224,229.2,0.35,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:00:58.000Z,45.53409735,-122.72739769,185.0,30.016,145.4,2.85,0,gps,1.0,0.8,1.3,-18.0,,,,38,
2020-08-27T02:01:11.000Z,45.53381391,-122.72726336,200.0,23.584,168.7,1.12,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:01:32.000Z,45.53356569,-122.72709089,186.0,21.44,249.4,1.03,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:01:52.000Z,45.53369312,-122.72773708,205.0,18.224,322.3,1.35,0,gps,1.2,0.8,1.5,-18.0,,,,38,
2020-08-27T02:02:09.000Z,45.53386421,-122.72849133,203.0,17.152,272.5,3.7,0,gps,1.0,0.8,1.3,-18.0,,,,38,
2020-08-27T02:02:23.000Z,45.53354892,-122.72862231,273.0,20.368,242.6,2.67,0,gps,1.2,0.9,1.5,-18.0,,,,38,
2020-08-27T02:02:37.000Z,45.53335847,-122.72892479,220.0,17.152,195.6,2.67,0,gps,1.1,0.8,1.3,-18.0,,,,38,
2020-08-27T02:02:54.000Z,45.53361587,-122.72855522,215.0,31.088001,134.3,3.37,11,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T02:03:13.000Z,45.53410994,-122.7283903,324.0,34.304,15.8,4.17,0,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T02:03:31.000Z,45.53459565,-122.72890718,247.0,21.44,317.9,3.26,0,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T02:03:51.000Z,45.53442912,-122.72969996,222.0,15.008,206.0,1.54,0,gps,1.2,0.9,1.5,-18.0,,,,38,
2020-08-27T02:04:06.000Z,45.53441108,-122.73003796,200.0,17.152,272.8,1.8,0,gps,1.2,0.9,1.5,-18.0,,,,38,
2020-08-27T02:04:28.000Z,45.534678,-122.73001489,203.0,25.728,81.9,1.66,0,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T02:04:50.000Z,45.53496568,-122.72987909,229.0,33.232002,356.2,1.93,11,gps,1.3,0.8,1.5,-18.0,,,,38,
2020-08-27T02:05:05.000Z,45.53519055,-122.73004169,192.0,25.728,359.6,1.52,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:05:21.000Z,45.53552654,-122.73023387,179.0,19.296001,289.8,1.47,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:05:40.000Z,45.53542367,-122.73054365,197.0,26.800001,146.6,0.33,0,gps,1.0,0.8,1.2,-18.0,,,,38,
2020-08-27T02:06:00.000Z,45.5350791,-122.73041946,192.0,22.512001,171.2,1.93,0,gps,1.0,0.8,1.2,-18.0,,,,38,
2020-08-27T02:06:13.000Z,45.53501358,-122.73082585,176.0,19.296001,169.5,1.99,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:06:35.000Z,45.53470154,-122.73135809,214.0,10.72,245.1,2.27,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:06:55.000Z,45.5345353,-122.73141782,201.0,21.44,332.0,0.31,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T02:07:16.000Z,45.53458577,-122.73240244,223.0,16.08,,0.0,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:07:30.000Z,45.53453771,-122.73243744,216.0,15.008,,0.0,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T02:07:51.000Z,45.53396392,-122.73293222,241.0,21.44,150.7,1.38,0,gps,1.0,0.8,1.3,-18.0,,,,38,
2020-08-27T02:08:13.000Z,45.53365522,-122.7327919,218.0,17.152,173.9,1.64,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:08:27.000Z,45.5335317,-122.73276441,227.0,23.584,128.9,0.81,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T02:08:47.000Z,45.53306758,-122.73202201,214.0,19.296001,125.9,3.45,0,gps,0.8,0.8,1.1,-18.0,,,,38,
2020-08-27T02:09:02.000Z,45.53247914,-122.73174413,217.0,15.008,166.9,3.25,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T02:09:15.000Z,45.53219939,-122.73185625,202.0,15.008,188.0,3.23,0,gps,1.1,0.9,1.4,-18.0,,,,38,
2020-08-27T02:09:28.000Z,45.53168453,-122.73154569,204.0,7.504,127.6,2.25,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T02:09:42.000Z,45.53184311,-122.7309803,201.0,16.08,45.2,3.18,0,gps,0.8,0.7,1.1,-18.0,,,,38,
2020-08-27T02:10:03.000Z,45.53151284,-122.7308197,177.0,11.792,182.0,3.14,0,gps,1.1,0.8,1.4,-18.0,,,,38,
2020-08-27T02:10:16.000Z,45.53121731,-122.73098691,167.0,15.008,211.2,3.75,0,gps,1.1,0.9,1.4,-18.0,,,,38,
2020-08-27T02:10:29.000Z,45.53076105,-122.73126292,183.0,16.08,182.8,4.19,0,gps,1.1,0.9,1.5,-18.0,,,,38,
2020-08-27T02:10:42.000Z,45.53035176,-122.7314694,181.0,16.08,202.9,3.0,0,gps,1.0,0.8,1.3,-18.0,,,,38,
2020-08-27T02:10:55.000Z,45.53014015,-122.73191408,229.0,11.792,209.0,2.0,0,gps,0.9,0.8,1.2,-18.0,,,,38,
2020-08-27T02:11:08.000Z,45.53028457,-122.7323202,179.0,17.152,324.1,1.04,0,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-27T02:11:19.000Z,45.53038517,-122.73273903,159.0,5.36,315.0,2.27,14,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-27T02:11:30.000Z,45.53057767,-122.73292621,155.0,5.36,309.9,1.86,10,gps,1.2,0.9,1.5,-18.0,,,,37,
2020-08-27T02:11:43.000Z,45.5304066,-122.7332263,162.0,17.152,210.5,2.62,0,gps,1.1,0.9,1.4,-18.0,,,,37,
2020-08-27T02:11:56.000Z,45.53024768,-122.73380576,154.0,16.08,241.3,3.18,0,gps,1.1,0.9,1.4,-18.0,,,,37,
2020-08-27T02:12:08.150Z,45.5302427,-122.7351963,,30.442,,,0,network,,,,,,,,37,
2020-08-27T02:12:21.000Z,45.53020966,-122.73471402,135.0,12.864,307.3,2.29,0,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-27T02:12:32.000Z,45.53025315,-122.73519476,139.0,6.432,266.8,3.33,11,gps,1.0,0.9,1.4,-18.0,,,,37,
2020-08-27T02:12:43.000Z,45.53023958,-122.73524461,136.0,10.72,,0.0,11,gps,1.0,0.9,1.4,-18.0,,,,37,
2020-08-27T02:12:54.000Z,45.53025172,-122.73525783,136.0,5.36,,0.0,12,gps,1.0,0.8,1.3,-18.0,,,,37,
2020-08-27T02:13:06.000Z,45.53021348,-122.73524774,136.0,4.288,179.9,1.38,13,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-27T02:13:19.000Z,45.53015916,-122.73474868,134.0,19.296001,87.6,4.23,0,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-27T02:13:32.000Z,45.52996462,-122.73413136,138.0,16.08,124.6,2.15,0,gps,1.1,0.8,1.4,-18.0,,,,37,
2020-08-27T02:13:45.000Z,45.5297423,-122.7335958,114.0,16.08,125.8,4.03,0,gps,0.9,0.8,1.2,-18.0,,,,36,
2020-08-27T02:13:58.000Z,45.52958525,-122.73324337,137.0,15.008,132.4,3.46,0,gps,1.4,0.9,1.7,-18.0,,,,36,
2020-08-27T02:14:18.000Z,45.52900655,-122.73264179,115.0,16.08,159.6,2.58,0,gps,1.4,0.9,1.7,-18.0,,,,36,
2020-08-27T02:14:34.000Z,45.52827037,-122.7325472,141.0,10.72,158.1,4.91,11,gps,1.1,0.8,1.4,-18.0,,,,36,
2020-08-27T02:14:46.000Z,45.52810165,-122.73245189,136.0,12.864,138.3,3.34,0,gps,1.1,0.8,1.4,-18.0,,,,36,
2020-08-27T02:15:00.000Z,45.52771489,-122.7322954,131.0,17.152,171.0,2.86,0,gps,1.1,0.8,1.4,-18.0,,,,36,
2020-08-27T02:15:16.000Z,45.52727076,-122.732029,139.0,9.648001,121.2,1.65,8,gps,1.7,0.9,1.9,-18.0,,,,36,
2020-08-27T02:15:29.000Z,45.5272246,-122.7316226,138.0,17.152,124.8,2.89,0,gps,1.2,0.8,1.5,-18.0,,,,36,
2020-08-27T02:15:50.000Z,45.52682639,-122.73104507,125.0,34.304,125.8,2.49,0,gps,1.5,0.9,1.7,-18.0,,,,36,
2020-08-27T02:16:02.000Z,45.52677713,-122.73065948,125.0,16.08,79.7,2.94,0,gps,1.5,0.9,1.7,-18.0,,,,36,
2020-08-27T02:16:12.824Z,45.52660398,-122.73029634,136.0,9.648001,119.1,2.18,9,gps,1.5,0.9,1.7,-18.0,,,,36,
2020-08-27T02:16:25.342Z,45.5266648,-122.7301496,123.4000015258789,30.497,,,0,network,,,,,,,,36,
2020-08-27T02:16:25.342Z,45.5266648,-122.7301496,123.4000015258789,30.497,,,0,network,,,,,,,,36,
2020-08-27T02:16:49.000Z,45.52684756,-122.72899396,192.0,17.152,78.0,1.3,0,gps,1.5,0.9,1.7,-18.0,,,,36,
2020-08-27T02:17:03.000Z,45.52687898,-122.72842499,159.0,13.936001,68.5,1.87,0,gps,1.4,0.9,1.7,-18.0,,,,36,
2020-08-27T02:17:14.000Z,45.52685969,-122.72820634,146.0,7.504,84.2,1.83,12,gps,1.2,0.8,1.4,-18.0,,,,36,
2020-08-27T02:17:30.000Z,45.5268411,-122.72775225,143.0,12.864,59.2,3.03,0,gps,1.2,0.8,1.4,-18.0,,,,36,
2020-08-27T02:17:43.000Z,45.52706933,-122.72747386,138.0,10.72,22.8,1.54,0,gps,1.2,0.8,1.4,-18.0,,,,36,
2020-08-27T02:18:05.000Z,45.52704558,-122.72737486,118.0,20.368,,0.0,0,gps,1.2,0.8,1.5,-18.0,,,,35,
2020-08-27T02:18:16.000Z,45.5271397,-122.72737997,137.0,12.864,,0.0,9,gps,1.9,0.9,2.1,-18.0,,,,35,
2020-08-27T02:18:29.000Z,45.52713125,-122.72745895,123.0,16.08,247.5,1.09,0,gps,1.2,0.8,1.4,-18.0,,,,35,
2020-08-27T02:18:42.000Z,45.52725603,-122.72829391,118.0,16.08,263.9,1.02,0,gps,1.0,0.8,1.3,-18.0,,,,35,
2020-08-27T02:19:04.000Z,45.52779007,-122.72877877,144.0,24.656,43.3,2.4,0,gps,1.0,0.8,1.3,-18.0,,,,35,
2020-08-27T02:19:18.000Z,45.52766443,-122.72823325,133.0,28.944,91.5,2.29,0,gps,1.2,0.8,1.4,-18.0,,,,35,
2020-08-27T02:19:38.000Z,45.52732115,-122.72801155,95.0,30.016,231.1,2.21,0,gps,1.3,0.8,1.6,-18.0,,,,35,
2020-08-27T02:19:52.000Z,45.52756007,-122.72846691,94.0,20.368,325.8,1.95,0,gps,1.3,0.8,1.6,-18.0,,,,35,
2020-08-27T02:20:12.000Z,45.52752661,-122.72952436,113.0,16.08,268.1,2.8,0,gps,1.3,0.8,1.6,-18.0,,,,35,
2020-08-27T02:20:33.000Z,45.52788223,-122.72931845,104.0,27.872002,38.5,3.61,0,gps,1.3,0.8,1.6,-18.0,,,,35,
2020-08-27T02:20:47.000Z,45.52801306,-122.72876149,230.0,35.376,92.9,2.08,0,gps,1.6,0.9,1.8,-18.0,,,,35,
2020-08-27T02:21:05.000Z,45.52776107,-122.72832451,218.0,16.08,108.9,1.21,0,gps,1.6,0.9,1.8,-18.0,,,,35,
2020-08-27T02:21:19.000Z,45.52785852,-122.72809015,180.0,28.944,157.5,0.92,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:21:40.000Z,45.52770256,-122.72757077,124.0,27.872002,86.2,1.29,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:21:53.000Z,45.52793169,-122.72707509,118.0,21.44,103.6,1.22,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:22:14.000Z,45.52792586,-122.72617872,114.0,28.944,58.5,1.84,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:22:35.000Z,45.52796247,-122.72571081,89.0,20.368,119.2,0.85,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:22:49.000Z,45.52829228,-122.72533539,83.0,15.008,28.1,2.3,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:23:04.000Z,45.52847318,-122.72516478,60.0,28.944,,0.0,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:23:18.000Z,45.52843803,-122.72513079,62.0,24.656,,0.0,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:23:36.000Z,45.52842698,-122.72509091,63.0,16.08,,0.0,0,gps,1.6,0.9,1.8,-18.0,,,,35,
2020-08-27T02:23:50.000Z,45.52849984,-122.72501047,53.0,34.304,34.1,1.91,0,gps,1.6,0.9,1.8,-18.0,,,,35,
2020-08-27T02:24:04.000Z,45.52920591,-122.72408534,60.0,19.296001,53.1,2.77,0,gps,1.7,0.9,1.9,-18.0,,,,35,
2020-08-27T02:24:24.000Z,45.52931209,-122.72342732,72.0,23.584,62.3,0.26,0,gps,1.4,0.8,1.6,-18.0,,,,35,
2020-08-27T02:24:44.000Z,45.52955783,-122.72314921,101.0,23.584,357.6,1.89,0,gps,1.6,0.9,1.8,-18.0,,,,35,
2020-08-27T02:25:04.000Z,45.53026089,-122.72312843,87.0,23.584,17.5,2.58,0,gps,1.6,0.9,1.8,-18.0,,,,35,
2020-08-27T02:25:27.000Z,45.53060726,-122.72248253,104.0,30.016,36.3,1.0,8,gps,1.7,0.9,1.9,-18.0,,,,35,
2020-08-27T02:25:40.000Z,45.53044742,-122.72229784,103.0,18.224,123.6,1.97,0,gps,1.7,0.9,1.9,-18.0,,,,35,
2020-08-27T02:25:54.000Z,45.53061079,-122.72189876,99.0,17.152,13.4,2.13,0,gps,1.5,0.9,1.8,-18.0,,,,35,
2020-08-27T02:26:14.000Z,45.53117908,-122.72174021,89.0,22.512001,11.7,2.86,0,gps,1.7,0.9,1.9,-18.0,,,,35,
2020-08-27T02:26:28.000Z,45.5314018,-122.72124041,100.0,17.152,83.5,2.26,0,gps,1.1,0.9,1.4,-18.0,,,,34,
2020-08-27T02:26:42.000Z,45.53142406,-122.72091727,97.0,23.584,61.8,2.65,0,gps,1.2,0.9,1.5,-18.0,,,,34,
2020-08-27T02:27:04.000Z,45.53172786,-122.7203306,108.0,13.936001,44.1,2.46,0,gps,1.3,0.9,1.6,-18.0,,,,34,
2020-08-27T02:27:23.000Z,45.53203368,-122.720004,127.0,13.936001,18.1,3.5,0,gps,1.1,0.9,1.4,-18.0,,,,34,
2020-08-27T02:27:36.000Z,45.53252558,-122.71998745,117.0,16.08,356.7,3.07,0,gps,1.0,0.8,1.3,-18.0,,,,34,
2020-08-27T02:27:58.000Z,45.53309804,-122.7201046,119.0,25.728,357.8,2.79,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:28:18.000Z,45.53334856,-122.72041918,90.0,26.800001,263.5,0.8,0,gps,1.0,0.8,1.3,-18.0,,,,34,
2020-08-27T02:28:31.000Z,45.5336907,-122.72023506,107.0,12.864,310.3,1.29,0,gps,1.1,0.8,1.4,-18.0,,,,34,
2020-08-27T02:28:53.000Z,45.53399237,-122.7208535,137.0,15.008,303.2,2.44,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:29:07.000Z,45.53385453,-122.72063181,117.0,17.152,85.0,0.99,0,gps,1.1,0.8,1.4,-18.0,,,,34,
2020-08-27T02:29:21.000Z,45.53415497,-122.72045659,117.0,13.936001,358.7,2.78,0,gps,1.1,0.8,1.4,-18.0,,,,34,
2020-08-27T02:29:34.000Z,45.53463758,-122.72018829,93.0,17.152,352.3,3.74,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:29:47.000Z,45.5347668,-122.72046418,81.0,18.224,306.1,1.1,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:30:04.000Z,45.53494713,-122.72016669,115.0,19.296001,119.1,0.36,0,gps,1.1,0.8,1.4,-18.0,,,,34,
2020-08-27T02:30:18.000Z,45.53531667,-122.72048879,115.0,26.800001,353.1,2.95,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:30:32.000Z,45.53588059,-122.72092557,114.0,19.296001,321.9,3.3,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:30:46.000Z,45.535654,-122.72114955,113.0,17.152,174.3,1.68,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:31:00.000Z,45.53569756,-122.72167201,122.0,19.296001,13.5,0.98,0,gps,1.1,0.8,1.3,-18.0,,,,34,
2020-08-27T02:31:14.000Z,45.53607001,-122.72129004,124.0,17.152,0.0,5.02,0,gps,1.1,0.8,1.3,-18.0,,,,34,
2020-08-27T02:31:35.000Z,45.53655696,-122.72095592,123.0,13.936001,23.9,1.21,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:31:55.000Z,45.53697622,-122.72110445,66.0,17.152,338.9,3.35,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:32:08.000Z,45.53724575,-122.72123961,88.0,15.008,7.2,1.42,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:32:23.000Z,45.53746618,-122.72135986,85.0,19.296001,348.7,2.68,0,gps,0.9,0.8,1.2,-18.0,,,,34,
2020-08-27T02:32:35.497Z,45.5378408,-122.7202763,65.9000015258789,23.618,,,0,network,,,,,,,,34,
2020-08-27T02:32:35.497Z,45.5378408,-122.7202763,65.9000015258789,23.618,,,0,network,,,,,,,,34,
2020-08-27T02:32:59.200Z,45.5378052,-122.7202929,66.19999694824219,27.144,,,0,network,,,,,,,,34,
2020-08-27T02:32:59.200Z,45.5378052,-122.7202929,66.19999694824219,27.144,,,0,network,,,,,,,,34,
2020-08-27T02:33:23.841Z,45.5372315,-122.719434,67.0999984741211,31.609,,,0,network,,,,,,,,34,
2020-08-27T02:33:23.841Z,45.5372315,-122.719434,67.0999984741211,31.609,,,0,network,,,,,,,,34,
2020-08-27T02:33:49.599Z,45.536738,-122.7189969,63.79999923706055,25.01,,,0,network,,,,,,,,34,
2020-08-27T02:33:49.599Z,45.536738,-122.7189969,63.79999923706055,25.01,,,0,network,,,,,,,,34,
2020-08-27T02:34:15.000Z,45.53630576,-122.71922921,78.0,16.08,75.3,2.57,0,gps,0.9,0.8,1.2,-18.0,,,,34,
