time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-08-22T23:36:05.000Z,45.57757411,-122.77551434,231.0,12.864,191.1,1.46,0,gps,0.7,0.7,1.0,-18.0,,,,37,
2020-08-22T23:36:28.000Z,45.57708493,-122.7756307,267.0,13.936001,256.5,1.87,0,gps,0.8,0.7,1.0,-18.0,,,,37,
2020-08-22T23:37:06.000Z,45.57648996,-122.77597782,234.0,17.152,190.7,1.06,0,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-22T23:37:30.000Z,45.57617269,-122.77632936,231.0,17.152,,0.0,0,gps,1.1,0.8,1.4,-18.0,,,,37,
2020-08-22T23:38:05.000Z,45.57614475,-122.77636568,229.0,26.800001,201.7,1.81,0,gps,1.2,0.9,1.5,-18.0,,,,37,
2020-08-22T23:38:29.000Z,45.57535958,-122.77743594,260.0,24.656,194.8,2.12,0,gps,1.2,0.9,1.5,-18.0,,,,37,
2020-08-22T23:39:04.000Z,45.57532442,-122.77711022,262.0,16.08,43.5,1.7,0,gps,1.2,0.9,1.5,-18.0,,,,37,
2020-08-22T23:39:29.000Z,45.57581745,-122.77634881,244.0,17.152,56.8,1.89,0,gps,1.1,0.8,1.3,-18.0,,,,37,
2020-08-22T23:40:03.000Z,45.57553979,-122.77517518,227.0,12.864,113.7,2.82,0,gps,1.1,0.8,1.3,-18.0,,,,37,
2020-08-22T23:40:27.000Z,45.57530564,-122.77451691,269.0,20.368,162.0,2.24,0,gps,1.2,0.8,1.5,-18.0,,,,37,
2020-08-22T23:41:04.000Z,45.57452351,-122.77465616,257.0,18.224,230.7,0.68,0,gps,1.0,0.8,1.3,-18.0,,,,37,
2020-08-22T23:41:39.000Z,45.57509545,-122.77428614,254.0,18.224,11.5,2.57,0,gps,1.1,0.8,1.4,-18.0,,,,37,
2020-08-22T23:42:04.000Z,45.57549666,-122.77379023,232.0,24.656,23.1,2.77,0,gps,1.2,0.9,1.5,-18.0,,,,37,
2020-08-22T23:42:35.000Z,45.57570265,-122.77327377,241.0,13.936001,62.9,1.54,0,gps,0.9,0.8,1.2,-18.0,,,,37,
2020-08-22T23:43:05.000Z,45.5758342,-122.77259039,224.0,20.368,353.4,1.56,0,gps,0.8,0.7,1.1,-18.0,,,,37,
2020-08-22T23:43:27.000Z,45.57625371,-122.77234342,253.0,13.936001,103.6,0.84,0,gps,0.8,0.7,1.1,-18.0,,,,37,
2020-08-22T23:44:04.000Z,45.5760658,-122.77148037,256.0,13.936001,41.9,1.78,0,gps,1.0,0.8,1.3,-18.0,,,,37,
2020-08-22T23:44:31.000Z,45.57628146,-122.77099299,243.0,8.576,121.6,1.7,0,gps,0.9,0.7,1.1,-18.0,,,,37,
2020-08-22T23:45:06.000Z,45.57568456,-122.77122085,268.0,8.576,243.0,2.53,0,gps,0.6,0.7,0.9,-18.0,,,,37,
2020-08-22T23:45:29.000Z,45.57525767,-122.77172558,227.0,9.648001,179.6,2.42,0,gps,0.7,0.7,1.0,-18.0,,,,37,
2020-08-22T23:46:04.000Z,45.57462825,-122.77253816,231.0,15.008,115.2,1.22,0,gps,0.8,0.8,1.1,-18.0,,,,37,
2020-08-22T23:46:27.000Z,45.57444679,-122.77261588,246.0,18.224,166.3,1.2,0,gps,1.1,0.8,1.4,-18.0,,,,37,
2020-08-22T23:47:04.000Z,45.57357045,-122.77267135,238.0,9.648001,191.3,1.04,0,gps,0.8,0.7,1.1,-18.0,,,,37,
