time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-09-03T01:49:11.389Z,45.5206041,-122.6314036,23.200000762939453,21.398,,,0,network,,,,,,,,27,
2020-09-03T01:49:34.000Z,45.52018751,-122.63100211,18.0,9.648001,192.6,2.6,0,gps,0.8,0.7,1.0,-18.0,,,,27,
2020-09-03T01:49:41.681Z,45.5199371,-122.6310882,25.600000381469727,22.951,,,0,network,,,,,,,,27,
2020-09-03T01:49:51.000Z,45.51954195,-122.63096049,26.0,8.576,163.4,3.4,0,gps,1.3,1.0,1.6,-18.0,,,,27,
2020-09-03T01:49:41.681Z,45.5199371,-122.6310882,25.600000381469727,22.951,,,0,network,,,,,,,,27,
2020-09-03T01:50:05.000Z,45.51921342,-122.63096941,27.0,8.576,173.2,2.79,0,gps,0.7,0.7,1.0,-18.0,,,,27,
2020-09-03T01:50:13.000Z,45.51905888,-122.63100906,30.0,5.36,163.1,1.86,0,gps,0.8,0.8,1.1,-18.0,,,,27,
2020-09-03T01:50:19.197Z,45.51896043,-122.63097921,26.0,6.432,172.5,2.38,14,gps,0.7,0.7,1.0,-18.0,,,,27,
2020-09-03T01:50:13.160Z,45.5190423,-122.6308872,24.30000114440918,13.995,,,0,network,,,,,,,,27,
2020-09-03T01:50:33.278Z,45.51846633,-122.63098423,28.0,9.648001,168.6,3.28,6,gps,1.5,1.0,1.8,-18.0,,,,27,
2020-09-03T01:50:41.000Z,45.51823497,-122.63087674,14.0,13.936001,161.8,3.55,0,gps,2.0,1.0,2.2,-18.0,,,,27,
2020-09-03T01:50:49.000Z,45.51807136,-122.6308866,24.0,9.648001,173.2,2.56,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:50:56.000Z,45.51783621,-122.63091279,26.0,8.576,173.0,4.32,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:51:04.000Z,45.51757814,-122.63063558,18.0,18.224,118.4,3.76,0,gps,1.4,0.9,1.7,-18.0,,,,27,
2020-09-03T01:51:07.301Z,45.5174911,-122.6308543,26.600000381469727,21.985,,,0,network,,,,,,,,27,
2020-09-03T01:51:17.000Z,45.51739338,-122.63068168,22.0,19.296001,147.8,1.79,0,gps,0.7,0.7,1.0,-18.0,,,,27,
2020-09-03T01:51:24.365Z,45.5170816,-122.6306317,25.200000762939453,13.86,,,0,network,,,,,,,,27,
2020-09-03T01:51:34.000Z,45.51719343,-122.6302278,22.0,17.152,118.8,1.83,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:51:24.366Z,45.5170816,-122.6306317,25.200000762939453,13.86,,,0,network,,,,,,,,27,
2020-09-03T01:51:48.000Z,45.51717161,-122.62958895,22.0,23.584,90.0,2.91,0,gps,1.0,0.8,1.3,-18.0,,,,27,
2020-09-03T01:51:55.492Z,45.5172285,-122.6293219,24.100000381469727,13.082,,,0,network,,,,,,,,27,
2020-09-03T01:52:04.000Z,45.51715992,-122.62890881,26.0,9.648001,91.7,2.05,0,gps,0.8,0.7,1.1,-18.0,,,,27,
2020-09-03T01:51:55.491Z,45.5172285,-122.6293219,24.100000381469727,13.082,,,0,network,,,,,,,,27,
2020-09-03T01:52:18.000Z,45.51720632,-122.62824558,15.0,11.792,94.6,3.42,0,gps,0.8,0.7,1.1,-18.0,,,,27,
2020-09-03T01:52:25.000Z,45.51718329,-122.62796081,23.0,6.432,95.2,3.11,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:52:33.000Z,45.51712737,-122.62770629,21.0,8.576,82.3,2.73,0,gps,0.8,0.7,1.1,-18.0,,,,27,
2020-09-03T01:52:25.572Z,45.5173214,-122.6280562,24.80000114440918,13.615,,,0,network,,,,,,,,27,
2020-09-03T01:52:48.000Z,45.51717433,-122.62692177,13.0,8.576,88.1,4.27,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:52:56.000Z,45.51719453,-122.62650414,16.0,9.648001,90.2,4.57,0,gps,1.0,0.8,1.3,-18.0,,,,27,
2020-09-03T01:53:02.940Z,45.51717437,-122.62615239,23.0,8.576,86.9,3.78,13,gps,0.8,0.7,1.1,-18.0,,,,27,
2020-09-03T01:53:11.000Z,45.51712421,-122.62585048,23.0,8.576,145.4,3.13,0,gps,1.5,0.9,1.8,-18.0,,,,27,
2020-09-03T01:53:19.000Z,45.51687979,-122.62561192,23.0,13.936001,150.4,3.92,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:53:18.213Z,45.5170204,-122.6259132,24.700000762939453,26.769,,,0,network,,,,,,,,27,
2020-09-03T01:53:33.000Z,45.51647865,-122.62579808,24.0,15.008,163.1,1.89,0,gps,0.7,0.7,1.0,-18.0,,,,27,
2020-09-03T01:53:41.010Z,45.5164763,-122.6254203,25.100000381469727,13.824,,,0,network,,,,,,,,27,
2020-09-03T01:53:49.000Z,45.5163941,-122.62513262,27.0,11.792,85.5,2.95,0,gps,0.7,0.7,1.0,-18.0,,,,27,
2020-09-03T01:53:41.010Z,45.5164763,-122.6254203,25.100000381469727,13.824,,,0,network,,,,,,,,27,
2020-09-03T01:54:03.000Z,45.51639355,-122.62445465,39.0,13.936001,72.2,2.97,0,gps,0.9,0.8,1.2,-18.0,,,,27,
2020-09-03T01:54:10.000Z,45.51637,-122.62425759,40.0,16.08,97.7,2.25,0,gps,0.7,0.7,1.0,-18.0,,,,27,
