time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-08-23T17:40:44.000Z,45.5785361,-122.77488479,234.0,16.08,328.5,0.79,0,gps,0.8,0.8,1.1,-18.0,,,,75,
2020-08-23T17:41:04.000Z,45.57868671,-122.77481733,231.0,13.936001,,0.0,0,gps,1.0,0.9,1.3,-18.0,,,,75,
2020-08-23T17:41:23.000Z,45.5786461,-122.77479237,231.0,12.864,,0.0,0,gps,0.7,0.8,1.1,-18.0,,,,75,
2020-08-23T17:41:43.000Z,45.57862391,-122.77481307,237.0,20.368,,0.0,0,gps,0.9,0.8,1.2,-18.0,,,,74,
2020-08-23T17:42:01.000Z,45.5785897,-122.77484936,237.0,12.864,,0.0,0,gps,0.9,0.8,1.3,-18.0,,,,74,
2020-08-23T17:42:27.000Z,45.57855548,-122.77486254,225.0,12.864,,0.0,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:42:46.000Z,45.57777019,-122.77460254,245.0,13.936001,129.4,1.71,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:43:05.000Z,45.5774578,-122.77527937,249.0,10.72,256.7,1.51,0,gps,0.7,0.8,1.1,-18.0,,,,74,
2020-08-23T17:43:23.000Z,45.57710128,-122.7749876,242.0,16.08,154.5,1.56,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:43:42.000Z,45.57698165,-122.77573076,251.0,17.152,266.4,2.81,0,gps,0.9,0.9,1.3,-18.0,,,,74,
2020-08-23T17:44:04.000Z,45.57664467,-122.77623526,267.0,10.72,220.4,2.66,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:44:23.000Z,45.57644439,-122.776215,280.0,12.864,187.3,0.75,0,gps,0.9,0.8,1.2,-18.0,,,,74,
2020-08-23T17:44:42.000Z,45.57619413,-122.77678196,278.0,21.44,217.1,2.5,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:45:03.000Z,45.57583173,-122.77723,289.0,20.368,235.8,3.6,0,gps,1.1,0.9,1.4,-18.0,,,,74,
2020-08-23T17:45:26.000Z,45.57516622,-122.77730002,282.0,16.08,175.9,1.32,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:45:46.000Z,45.5751751,-122.77724997,253.0,12.864,12.3,0.95,0,gps,1.5,0.9,1.7,-18.0,,,,74,
2020-08-23T17:46:04.000Z,45.57532074,-122.77700731,222.0,19.296001,32.5,0.85,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:46:24.000Z,45.57576906,-122.77642853,219.0,20.368,16.3,3.43,0,gps,1.2,0.9,1.5,-18.0,,,,74,
2020-08-23T17:46:45.000Z,45.57590458,-122.77510073,266.0,13.936001,69.3,2.27,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:47:04.000Z,45.57572799,-122.77521343,234.0,17.152,149.8,1.21,0,gps,1.1,0.9,1.4,-18.0,,,,74,
2020-08-23T17:47:23.000Z,45.57523375,-122.77492212,252.0,15.008,196.0,1.2,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:47:42.000Z,45.5748468,-122.77473152,259.0,21.44,138.9,3.26,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:48:03.000Z,45.57450859,-122.77471222,265.0,20.368,100.8,1.16,0,gps,1.5,0.9,1.7,-18.0,,,,74,
2020-08-23T17:48:28.000Z,45.57493402,-122.77470751,234.0,32.16,13.1,1.05,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:48:47.000Z,45.57558034,-122.77382726,264.0,18.224,38.0,1.34,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:49:06.000Z,45.57580831,-122.77394688,231.0,9.648001,349.6,1.99,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:49:25.000Z,45.57593406,-122.77315181,272.0,11.792,108.3,1.4,0,gps,1.1,0.9,1.4,-18.0,,,,74,
2020-08-23T17:49:44.000Z,45.57573439,-122.77281691,254.0,21.44,103.7,2.16,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:50:04.000Z,45.57608437,-122.77233621,257.0,21.44,45.4,2.79,0,gps,1.0,0.8,1.3,-18.0,,,,74,
2020-08-23T17:50:23.000Z,45.57592956,-122.77215207,242.0,10.72,200.6,1.32,0,gps,1.0,0.9,1.3,-18.0,,,,74,
2020-08-23T17:50:41.000Z,45.57597687,-122.77150267,267.0,19.296001,79.9,3.11,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:51:05.000Z,45.57622364,-122.77103196,251.0,13.936001,91.2,2.2,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:51:30.000Z,45.57588447,-122.77051145,217.0,16.08,195.9,0.55,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:51:51.000Z,45.5759007,-122.77101088,221.0,22.512001,,0.0,0,gps,0.7,0.8,1.1,-18.0,,,,74,
2020-08-23T17:52:10.000Z,45.57585353,-122.7710263,218.0,10.72,237.2,1.48,0,gps,0.9,0.8,1.2,-18.0,,,,74,
2020-08-23T17:52:28.000Z,45.57556729,-122.77145144,244.0,11.792,230.7,2.24,0,gps,0.7,0.8,1.1,-18.0,,,,74,
2020-08-23T17:52:58.000Z,45.57491787,-122.77204306,241.0,13.936001,258.5,0.39,0,gps,0.7,0.8,1.1,-18.0,,,,74,
2020-08-23T17:53:17.000Z,45.57462501,-122.77255653,243.0,10.72,218.5,1.89,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:53:36.000Z,45.57427552,-122.77271858,268.0,7.504,185.4,1.42,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:54:04.000Z,45.57351761,-122.77284441,277.0,13.936001,185.5,1.15,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:54:27.000Z,45.57325767,-122.77286694,259.0,15.008,125.8,1.14,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:54:47.000Z,45.57287381,-122.77341872,266.0,10.72,225.7,2.34,0,gps,0.9,0.9,1.3,-18.0,,,,74,
2020-08-23T17:55:06.000Z,45.57270206,-122.77286552,244.0,18.224,131.1,1.87,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:55:25.000Z,45.5723878,-122.77291478,242.0,17.152,153.4,0.86,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:55:43.000Z,45.5725807,-122.7722292,263.0,17.152,66.5,2.83,0,gps,0.8,0.8,1.2,-18.0,,,,74,
2020-08-23T17:56:02.000Z,45.57273667,-122.77171858,253.0,21.44,67.3,2.19,0,gps,1.1,0.9,1.4,-18.0,,,,74,
2020-08-23T17:56:21.000Z,45.57290565,-122.77125077,244.0,31.088001,78.3,1.13,0,gps,1.0,0.8,1.3,-18.0,,,,74,
2020-08-23T17:56:51.000Z,45.57294719,-122.77033268,246.0,25.728,89.1,2.12,0,gps,1.0,0.8,1.3,-18.0,,,,74,
2020-08-23T17:57:09.000Z,45.57254208,-122.76956122,258.0,10.72,124.2,3.22,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:57:28.000Z,45.57265064,-122.76967812,235.0,9.648001,285.5,1.12,0,gps,0.8,0.8,1.1,-18.0,,,,74,
2020-08-23T17:57:56.000Z,45.57317311,-122.76891215,229.0,15.008,67.1,1.72,0,gps,0.7,0.8,1.1,-18.0,,,,74,
2020-08-23T17:58:14.000Z,45.57343625,-122.76864074,212.0,9.648001,36.3,3.73,0,gps,1.0,0.8,1.3,-18.0,,,,74,
2020-08-23T17:58:33.000Z,45.5736438,-122.768143,206.0,16.08,70.3,2.79,0,gps,0.7,0.8,1.1,-18.0,,,,73,
2020-08-23T17:58:53.000Z,45.57377668,-122.7676983,201.0,9.648001,89.5,2.46,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T17:59:13.000Z,45.57421371,-122.76738177,212.0,10.72,355.5,3.47,0,gps,0.7,0.8,1.1,-18.0,,,,73,
2020-08-23T17:59:32.000Z,45.57422192,-122.76711527,192.0,18.224,,0.0,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T17:59:58.000Z,45.57429093,-122.76741371,173.0,7.504,307.9,1.25,10,gps,0.8,0.8,1.2,-18.0,,,,73,
2020-08-23T18:00:28.000Z,45.57414565,-122.76877198,180.0,19.296001,269.4,3.02,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:00:57.000Z,45.57467006,-122.76863468,191.0,21.44,60.6,1.45,0,gps,1.0,0.8,1.3,-18.0,,,,73,
2020-08-23T18:01:15.000Z,45.57500683,-122.7681634,190.0,20.368,60.3,1.63,0,gps,1.1,0.9,1.4,-18.0,,,,73,
2020-08-23T18:01:34.000Z,45.57522477,-122.7675697,168.0,15.008,76.5,1.25,0,gps,1.0,0.9,1.4,-18.0,,,,73,
2020-08-23T18:02:03.000Z,45.57522767,-122.76635983,214.0,16.08,91.4,2.92,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:02:21.000Z,45.57574632,-122.76622158,197.0,18.224,10.4,3.7,0,gps,0.9,0.8,1.2,-18.0,,,,73,
2020-08-23T18:02:40.000Z,45.57624455,-122.76636634,175.0,21.44,342.8,1.97,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:03:03.000Z,45.57684459,-122.76700963,202.0,18.224,301.0,2.03,0,gps,0.7,0.8,1.1,-18.0,,,,73,
2020-08-23T18:03:29.000Z,45.57659424,-122.76793322,178.0,15.008,230.3,1.74,0,gps,1.0,0.8,1.3,-18.0,,,,73,
2020-08-23T18:03:48.000Z,45.57670278,-122.76827192,159.0,20.368,277.8,1.46,0,gps,0.8,0.8,1.2,-18.0,,,,73,
2020-08-23T18:04:07.000Z,45.57757989,-122.76864706,200.0,26.800001,356.2,5.02,0,gps,0.8,0.8,1.2,-18.0,,,,73,
2020-08-23T18:04:34.000Z,45.57761819,-122.76935108,173.0,16.08,238.6,3.12,0,gps,1.0,0.8,1.3,-18.0,,,,73,
2020-08-23T18:05:04.000Z,45.57733535,-122.77039296,190.0,27.872002,288.9,1.09,0,gps,1.8,0.9,2.1,-18.0,,,,73,
2020-08-23T18:05:23.000Z,45.57746938,-122.77109813,176.0,21.44,288.7,2.46,0,gps,1.0,0.8,1.3,-18.0,,,,73,
2020-08-23T18:05:41.000Z,45.5775561,-122.77180903,226.0,16.08,259.7,1.56,0,gps,1.7,0.9,2.0,-18.0,,,,73,
2020-08-23T18:06:04.000Z,45.5774789,-122.77279777,214.0,22.512001,272.3,2.11,0,gps,1.7,0.9,2.0,-18.0,,,,73,
2020-08-23T18:06:28.000Z,45.57788139,-122.77244311,158.0,25.728,38.6,1.77,0,gps,1.5,0.9,1.8,-18.0,,,,73,
2020-08-23T18:06:47.000Z,45.57836902,-122.77192931,202.0,18.224,28.9,2.29,0,gps,0.8,0.8,1.2,-18.0,,,,73,
2020-08-23T18:07:07.000Z,45.57883231,-122.77116684,193.0,24.656,11.6,2.44,0,gps,0.8,0.8,1.2,-18.0,,,,73,
2020-08-23T18:07:26.000Z,45.57896705,-122.77079194,190.0,15.008,73.7,1.78,0,gps,1.0,0.8,1.3,-18.0,,,,73,
2020-08-23T18:07:46.000Z,45.57933656,-122.77038029,181.0,10.72,14.9,2.88,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:08:05.000Z,45.57992348,-122.77062515,161.0,16.08,344.2,2.2,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:08:35.000Z,45.5803127,-122.77090722,136.0,12.864,330.8,3.6,0,gps,0.9,0.8,1.2,-18.0,,,,73,
2020-08-23T18:09:05.000Z,45.58082236,-122.77067724,119.0,26.800001,99.0,0.88,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:09:27.000Z,45.58095386,-122.77004042,150.0,19.296001,80.9,1.58,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:09:46.000Z,45.58082771,-122.76948166,175.0,15.008,318.9,2.76,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:10:05.000Z,45.5810555,-122.7689765,146.0,25.728,57.7,2.54,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:10:27.000Z,45.58205185,-122.76934979,114.0,38.592003,10.5,2.99,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:10:46.000Z,45.5822609,-122.76968553,103.0,22.512001,237.1,2.46,0,gps,1.3,0.8,1.6,-18.0,,,,73,
2020-08-23T18:11:11.000Z,45.58233656,-122.76957379,148.0,15.008,38.0,2.03,0,gps,0.9,0.8,1.2,-18.0,,,,73,
2020-08-23T18:11:30.000Z,45.58283835,-122.76980127,97.0,20.368,337.0,2.1,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:11:49.000Z,45.58329265,-122.76990156,117.0,21.44,347.9,2.16,0,gps,1.3,0.8,1.5,-18.0,,,,73,
2020-08-23T18:12:09.000Z,45.58298379,-122.7695961,61.0,20.368,110.6,2.71,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:12:28.000Z,45.58260813,-122.76898598,71.0,13.936001,149.6,1.93,0,gps,0.8,0.8,1.1,-18.0,,,,73,
2020-08-23T18:12:47.000Z,45.58252392,-122.76830699,63.0,20.368,124.7,2.62,0,gps,0.9,0.8,1.2,-18.0,,,,73,
